{'state': 'r1b1kbnr/2p3pp/2PPp3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 0 12', 'move2': Move.from_uci('b7b5')}
{'state': 'r1b1kbnr/2pP2pp/2P1p3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 12', 'move1': Move.from_uci('d6d7')}
{'state': 'r3kbnr/2pb2pp/2P1p3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 0 13', 'move2': Move.from_uci('c8d7')}
{'state': 'r3kbnr/2pP2pp/4p3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 13', 'move1': Move.from_uci('c6d7')}
{'state': 'r4bnr/2pk2pp/4p3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R w KQ - 0 14', 'move2': Move.from_uci('e8d7')}
{'state': 'r4bnr/2pk2pp/4p3/pp1pNp2/3P4/2PB4/P2N1PPP/R1BQK2R b KQ - 1 14', 'move1': Move.from_uci('f3e5')}
{'state': 'r4bnr/2p3pp/3kp3/pp1pNp2/3P4/2PB4/P2N1PPP/R1BQK2R w KQ - 2 15', 'move2': Move.from_uci('d7d6')}
{'state': 'r4bnr/2p3pp/3kp3/pB1pNp2/3P4/2P5/P2N1PPP/R1BQK2R b KQ - 0 15', 'move1': Move.from_uci('d3b5')}
{'state': 'r4bnr/6pp/3kp3/pBppNp2/3P4/2P5/P2N1PPP/R1BQK2R w KQ - 0 16', 'move2': Move.from_uci('c7c5')}
{'state': 'r4bnr/5Npp/3kp3/pBpp1p2/3P4/2P5/P2N1PPP/R1BQK2R b KQ - 1 16', 'move1': Move.from_uci('e5f7')}
{'state': 'r4bnr/2k2Npp/4p3/pBpp1p2/3P4/2P5/P2N1PPP/R1BQK2R w KQ - 2 17', 'move2': Move.from_uci('d6c7')}
{'state': 'r4bnN/2k3pp/4p3/pBpp1p2/3P4/2P5/P2N1PPP/R1BQK2R b KQ - 0 17', 'move1': Move.from_uci('f7h8')}
{'state': 'r4bnN/2k4p/4p3/pBpp1pp1/3P4/2P5/P2N1PPP/R1BQK2R w KQ - 0 18', 'move2': Move.from_uci('g7g5')}
{'state': 'r4bnN/2k4p/4p3/pBpp1pp1/3P4/2P5/P2NQPPP/R1B1K2R b KQ - 1 18', 'move1': Move.from_uci('d1e2')}
{'state': 'r4bnN/2k5/4p3/pBpp1ppp/3P4/2P5/P2NQPPP/R1B1K2R w KQ - 0 19', 'move2': Move.from_uci('h7h5')}
{'state': 'r4bnN/2k5/4Q3/pBpp1ppp/3P4/2P5/P2N1PPP/R1B1K2R b KQ - 0 19', 'move1': Move.from_uci('e2e6')}
{'state': 'r4bnN/2k5/4Q3/1Bpp1ppp/p2P4/2P5/P2N1PPP/R1B1K2R w KQ - 0 20', 'move2': Move.from_uci('a5a4')}
{'state': 'r4bnN/2kQ4/8/1Bpp1ppp/p2P4/2P5/P2N1PPP/R1B1K2R b KQ - 1 20', 'move1': Move.from_uci('e6d7')}
{'state': 'r4bnN/3Q4/1k6/1Bpp1ppp/p2P4/2P5/P2N1PPP/R1B1K2R w KQ - 2 21', 'move2': Move.from_uci('c7b6')}
{'state': 'r4bnN/8/1kQ5/1Bpp1ppp/p2P4/2P5/P2N1PPP/R1B1K2R b KQ - 3 21', 'move1': Move.from_uci('d7c6')}
{'state': 'r4bnN/8/2Q5/kBpp1ppp/p2P4/2P5/P2N1PPP/R1B1K2R w KQ - 4 22', 'move2': Move.from_uci('b6a5')}
{'state': 'r4bnN/8/2Q5/kBpp1ppp/p2P4/1NP5/P4PPP/R1B1K2R b KQ - 5 22', 'move1': Move.from_uci('d2b3')}
{'state': 'r4bnN/8/2Q5/kBpp1ppp/3P4/1pP5/P4PPP/R1B1K2R w KQ - 0 23', 'move2': Move.from_uci('a4b3')}
{'state': 'r4bnN/8/2Q5/kBpp1ppp/3P4/1PP5/5PPP/R1B1K2R b KQ - 0 23', 'move1': Move.from_uci('a2b3')}
END OF GAME, AGENT 1 (Winner.WHITE) won{'state': 'rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1', 'move1': Move.from_uci('b1c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2', 'move2': Move.from_uci('d7d5')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/1RBQKBNR b Kkq - 1 2', 'move1': Move.from_uci('a1b1')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/3p4/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 3', 'move2': Move.from_uci('d5d4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P2p4/2N5/1PPPPPPP/1RBQKBNR b Kkq - 0 3', 'move1': Move.from_uci('a2a4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P7/2p5/1PPPPPPP/1RBQKBNR w Kkq - 0 4', 'move2': Move.from_uci('d4c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/PP6/2p5/2PPPPPP/1RBQKBNR b Kkq - 0 4', 'move1': Move.from_uci('b2b4')}
{'state': 'rnbqkbnr/ppp2ppp/8/4p3/PP6/2p5/2PPPPPP/1RBQKBNR w Kkq - 0 5', 'move2': Move.from_uci('e7e5')}
{'state': 'rnbqkbnr/ppp2ppp/8/4p3/PP1P4/2p5/2P1PPPP/1RBQKBNR b Kkq - 0 5', 'move1': Move.from_uci('d2d4')}
{'state': 'rn1qkbnr/ppp2ppp/8/4pb2/PP1P4/2p5/2P1PPPP/1RBQKBNR w Kkq - 1 6', 'move2': Move.from_uci('c8f5')}
{'state': 'rn1qkbnr/ppp2ppp/8/4pb2/PP1P4/2p5/2P1PPPP/R1BQKBNR b Kkq - 2 6', 'move1': Move.from_uci('b1a1')}
{'state': 'r2qkbnr/ppp2ppp/2n5/4pb2/PP1P4/2p5/2P1PPPP/R1BQKBNR w Kkq - 3 7', 'move2': Move.from_uci('b8c6')}
{'state': 'r2qkbnr/ppp2ppp/2n5/3Ppb2/PP6/2p5/2P1PPPP/R1BQKBNR b Kkq - 0 7', 'move1': Move.from_uci('d4d5')}
{'state': 'r2qkbnr/ppp2ppp/8/3Ppb2/Pn6/2p5/2P1PPPP/R1BQKBNR w Kkq - 0 8', 'move2': Move.from_uci('c6b4')}
{'state': 'r2qkbnr/ppp2ppp/8/3Ppb2/Pn2P3/2p5/2P2PPP/R1BQKBNR b Kkq - 0 8', 'move1': Move.from_uci('e2e4')}
{'state': 'r2qkbnr/ppp2ppp/8/3Pp3/Pn2b3/2p5/2P2PPP/R1BQKBNR w Kkq - 0 9', 'move2': Move.from_uci('f5e4')}
{'state': 'r2qkbnr/ppp2ppp/8/3Pp3/Pn2bP2/2p5/2P3PP/R1BQKBNR b Kkq - 0 9', 'move1': Move.from_uci('f2f4')}
{'state': 'r2qkbnr/ppp2ppp/8/3Pp3/P3bP2/2p5/2n3PP/R1BQKBNR w Kkq - 0 10', 'move2': Move.from_uci('b4c2')}
{'state': 'r2qkbnr/ppp2ppp/8/3Pp3/P3bP2/2p5/2Q3PP/R1B1KBNR b Kkq - 0 10', 'move1': Move.from_uci('d1c2')}
{'state': 'r2qkbnr/ppp2ppp/8/3Pp3/P4P2/2p5/2b3PP/R1B1KBNR w Kkq - 0 11', 'move2': Move.from_uci('e4c2')}
{'state': 'r2qkbnr/ppp2ppp/8/3Pp3/P4PP1/2p5/2b4P/R1B1KBNR b Kkq - 0 11', 'move1': Move.from_uci('g2g4')}
{'state': 'r3kbnr/ppp2ppp/8/3Pp3/P4PPq/2p5/2b4P/R1B1KBNR w Kkq - 1 12', 'move2': Move.from_uci('d8h4')}
{'state': 'r3kbnr/ppp2ppp/8/3Pp3/P4PPq/2p5/2b1K2P/R1B2BNR b kq - 2 12', 'move1': Move.from_uci('e1e2')}
{'state': 'r3kbnr/ppp2ppp/8/3Pp3/P4Pq1/2p5/2b1K2P/R1B2BNR w kq - 0 13', 'move2': Move.from_uci('h4g4')}
{'state': 'r3kbnr/ppp2ppp/8/3Pp3/P4Pq1/2p2N2/2b1K2P/R1B2B1R b kq - 1 13', 'move1': Move.from_uci('g1f3')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pPq1/2p2N2/2b1K2P/R1B2B1R w kq - 0 14', 'move2': Move.from_uci('e5e4')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pPqP/2p2N2/2b1K3/R1B2B1R b kq - 0 14', 'move1': Move.from_uci('h2h4')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pP1P/2p2q2/2b1K3/R1B2B1R w kq - 0 15', 'move2': Move.from_uci('g4f3')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pP1P/2p2q2/2b5/R1B1KB1R b kq - 1 15', 'move1': Move.from_uci('e2e1')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pP1P/2p3q1/2b5/R1B1KB1R w kq - 2 16', 'move2': Move.from_uci('f3g3')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pP1P/2p3q1/2b1K3/R1B2B1R b kq - 3 16', 'move1': Move.from_uci('e1e2')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pP1P/2pb2q1/4K3/R1B2B1R w kq - 4 17', 'move2': Move.from_uci('c2d3')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pP1P/2pb2q1/8/R1BK1B1R b kq - 5 17', 'move1': Move.from_uci('e2d1')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pP1P/3b2q1/2p5/R1BK1B1R w kq - 0 18', 'move2': Move.from_uci('c3c2')}
{'state': 'r3kbnr/ppp2ppp/8/3P4/P3pP1P/3b2q1/2pK4/R1B2B1R b kq - 1 18', 'move1': Move.from_uci('d1d2')}
{'state': 'r3k1nr/ppp2ppp/8/3P4/Pb2pP1P/3b2q1/2pK4/R1B2B1R w kq - 2 19', 'move2': Move.from_uci('f8b4')}
END OF GAME, AGENT 2 (Winner.BLACK) won{'state': 'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1', 'move1': Move.from_uci('e2e4')}
{'state': 'r1bqkbnr/pppppppp/2n5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2', 'move2': Move.from_uci('b8c6')}
{'state': 'r1bqkbnr/pppppppp/2n5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2', 'move1': Move.from_uci('d2d4')}
{'state': 'r1bqkbnr/ppp1pppp/2n5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3', 'move2': Move.from_uci('d7d5')}
{'state': 'r1bqkbnr/ppp1pppp/2n5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3', 'move1': Move.from_uci('e4e5')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4', 'move2': Move.from_uci('e7e6')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4', 'move1': Move.from_uci('c2c3')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3P3q/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5', 'move2': Move.from_uci('d8h4')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3P3q/2PB4/PP3PPP/RNBQK1NR b KQkq - 2 5', 'move1': Move.from_uci('f1d3')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/2PB4/PP3PPP/RNBQK1NR w KQkq - 3 6', 'move2': Move.from_uci('h4d8')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq - 4 6', 'move1': Move.from_uci('g1f3')}
{'state': 'r1b1kbnr/pppq1ppp/2n1p3/3pP3/3P4/2PB1N2/PP3PPP/RNBQK2R w KQkq - 5 7', 'move2': Move.from_uci('d8d7')}
{'state': 'r1b1kbnr/pppq1ppp/2n1p3/3pP3/1P1P4/2PB1N2/P4PPP/RNBQK2R b KQkq - 0 7', 'move1': Move.from_uci('b2b4')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/1P1P4/2PB1N2/P4PPP/RNBQK2R w KQkq - 1 8', 'move2': Move.from_uci('d7d8')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/1P1P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 2 8', 'move1': Move.from_uci('b1d2')}
{'state': 'r1b1kbnr/ppp2ppp/2nqp3/3pP3/1P1P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 3 9', 'move2': Move.from_uci('d8d6')}
{'state': 'r1b1kbnr/ppp2ppp/2nPp3/3p4/1P1P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 9', 'move1': Move.from_uci('e5d6')}
{'state': 'r1b1kbnr/1pp2ppp/2nPp3/p2p4/1P1P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 0 10', 'move2': Move.from_uci('a7a5')}
{'state': 'r1b1kbnr/1pp2ppp/2nPp3/pP1p4/3P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 10', 'move1': Move.from_uci('b4b5')}
{'state': 'r1b1kbnr/1pp3pp/2nPp3/pP1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 0 11', 'move2': Move.from_uci('f7f5')}
{'state': 'r1b1kbnr/1pp3pp/2PPp3/p2p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 11', 'move1': Move.from_uci('b5c6')}
{'state': 'r1b1kbnr/2p3pp/2PPp3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 0 12', 'move2': Move.from_uci('b7b5')}
{'state': 'r1b1kbnr/2pP2pp/2P1p3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 12', 'move1': Move.from_uci('d6d7')}
{'state': 'r3kbnr/2pb2pp/2P1p3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 0 13', 'move2': Move.from_uci('c8d7')}
{'state': 'r3kbnr/2pP2pp/4p3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 13', 'move1': Move.from_uci('c6d7')}
{'state': 'r4bnr/2pk2pp/4p3/pp1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R w KQ - 0 14', 'move2': Move.from_uci('e8d7')}
{'state': 'r4bnr/2pk2pp/4p3/pp1pNp2/3P4/2PB4/P2N1PPP/R1BQK2R b KQ - 1 14', 'move1': Move.from_uci('f3e5')}
{'state': 'r4bnr/2p3pp/3kp3/pp1pNp2/3P4/2PB4/P2N1PPP/R1BQK2R w KQ - 2 15', 'move2': Move.from_uci('d7d6')}
{'state': 'r4bnr/2p2Npp/3kp3/pp1p1p2/3P4/2PB4/P2N1PPP/R1BQK2R b KQ - 3 15', 'move1': Move.from_uci('e5f7')}
{'state': 'r4bnr/2p2Npp/2k1p3/pp1p1p2/3P4/2PB4/P2N1PPP/R1BQK2R w KQ - 4 16', 'move2': Move.from_uci('d6c6')}
{'state': 'r4bnr/2p2Npp/2k1p3/pp1p1p2/3P4/2PB4/P2N1PPP/1RBQK2R b K - 5 16', 'move1': Move.from_uci('a1b1')}
{'state': 'r4bnr/2p2N1p/2k1p3/pp1p1pp1/3P4/2PB4/P2N1PPP/1RBQK2R w K - 0 17', 'move2': Move.from_uci('g7g5')}
{'state': 'r4bnr/2p2N1p/2k1p3/pB1p1pp1/3P4/2P5/P2N1PPP/1RBQK2R b K - 0 17', 'move1': Move.from_uci('d3b5')}
{'state': 'r4bnr/2p2N1p/1k2p3/pB1p1pp1/3P4/2P5/P2N1PPP/1RBQK2R w K - 1 18', 'move2': Move.from_uci('c6b6')}
{'state': 'r4bnr/2p2N1p/1kB1p3/p2p1pp1/3P4/2P5/P2N1PPP/1RBQK2R b K - 2 18', 'move1': Move.from_uci('b5c6')}
{'state': 'r5nr/2p2N1p/1kB1p3/p2p1pp1/1b1P4/2P5/P2N1PPP/1RBQK2R w K - 3 19', 'move2': Move.from_uci('f8b4')}
{'state': 'r5nr/2p2N1p/1kB1p3/p2p1pp1/Qb1P4/2P5/P2N1PPP/1RB1K2R b K - 4 19', 'move1': Move.from_uci('d1a4')}
{'state': 'r5nr/2p2N2/1kB1p3/p2p1ppp/Qb1P4/2P5/P2N1PPP/1RB1K2R w K - 0 20', 'move2': Move.from_uci('h7h5')}
{'state': 'r5nr/2p2N2/1kB1p3/pQ1p1ppp/1b1P4/2P5/P2N1PPP/1RB1K2R b K - 1 20', 'move1': Move.from_uci('a4b5')}
{'state': 'r5nr/k1p2N2/2B1p3/pQ1p1ppp/1b1P4/2P5/P2N1PPP/1RB1K2R w K - 2 21', 'move2': Move.from_uci('b6a7')}
{'state': 'r5nr/kQp2N2/2B1p3/p2p1ppp/1b1P4/2P5/P2N1PPP/1RB1K2R b K - 3 21', 'move1': Move.from_uci('b5b7')}
END OF GAME, AGENT 1 (Winner.WHITE) won{'state': 'rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1', 'move1': Move.from_uci('b1c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2', 'move2': Move.from_uci('d7d5')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/1RBQKBNR b Kkq - 1 2', 'move1': Move.from_uci('a1b1')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/3p4/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 3', 'move2': Move.from_uci('d5d4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P2p4/2N5/1PPPPPPP/1RBQKBNR b Kkq - 0 3', 'move1': Move.from_uci('a2a4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P7/2p5/1PPPPPPP/1RBQKBNR w Kkq - 0 4', 'move2': Move.from_uci('d4c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/PP6/2p5/2PPPPPP/1RBQKBNR b Kkq - 0 4', 'move1': Move.from_uci('b2b4')}
{'state': 'rnbqkbnr/1pp1pppp/8/p7/PP6/2p5/2PPPPPP/1RBQKBNR w Kkq - 0 5', 'move2': Move.from_uci('a7a5')}
{'state': 'rnbqkbnr/1pp1pppp/8/p7/PP1P4/2p5/2P1PPPP/1RBQKBNR b Kkq - 0 5', 'move1': Move.from_uci('d2d4')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/Pp1P4/2p5/2P1PPPP/1RBQKBNR w Kkq - 0 6', 'move2': Move.from_uci('a5b4')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/Pp1P4/1Rp5/2P1PPPP/2BQKBNR b Kkq - 1 6', 'move1': Move.from_uci('b1b3')}
{'state': 'rnbqkbnr/1pp2ppp/8/4p3/Pp1P4/1Rp5/2P1PPPP/2BQKBNR w Kkq - 0 7', 'move2': Move.from_uci('e7e5')}
{'state': 'rnbqkbnr/1pp2ppp/8/3Pp3/Pp6/1Rp5/2P1PPPP/2BQKBNR b Kkq - 0 7', 'move1': Move.from_uci('d4d5')}
{'state': 'rnbqkb1r/1pp2ppp/5n2/3Pp3/Pp6/1Rp5/2P1PPPP/2BQKBNR w Kkq - 1 8', 'move2': Move.from_uci('g8f6')}
{'state': 'rnbqkb1r/1pp2ppp/5n2/3Pp3/Pp6/BRp5/2P1PPPP/3QKBNR b Kkq - 2 8', 'move1': Move.from_uci('c1a3')}
{'state': 'rnbqkb1r/1pp2ppp/5n2/3Pp3/P7/pRp5/2P1PPPP/3QKBNR w Kkq - 0 9', 'move2': Move.from_uci('b4a3')}
{'state': 'rnbqkb1r/1pp2ppp/5n2/P2Pp3/8/pRp5/2P1PPPP/3QKBNR b Kkq - 0 9', 'move1': Move.from_uci('a4a5')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P2qp3/8/pRp5/2P1PPPP/3QKBNR w Kkq - 0 10', 'move2': Move.from_uci('d8d5')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P2qp3/4P3/pRp5/2P2PPP/3QKBNR b Kkq - 0 10', 'move1': Move.from_uci('e2e4')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4P3/pRp5/2P2PPP/3qKBNR w Kkq - 0 11', 'move2': Move.from_uci('d5d1')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4P3/pRp5/2P2PPP/3K1BNR b kq - 0 11', 'move1': Move.from_uci('e1d1')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4P3/1Rp5/p1P2PPP/3K1BNR w kq - 0 12', 'move2': Move.from_uci('a3a2')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4PP2/1Rp5/p1P3PP/3K1BNR b kq - 0 12', 'move1': Move.from_uci('f2f4')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4PP2/1Rp5/2P3PP/q2K1BNR w kq - 0 13', 'move2': Move.from_uci('a2a1q')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4PP2/2p5/2P3PP/qR1K1BNR b kq - 1 13', 'move1': Move.from_uci('b3b1')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4PP2/2p5/2P3PP/1q1K1BNR w kq - 0 14', 'move2': Move.from_uci('a1b1')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4PP2/2p5/2P1K1PP/1q3BNR b kq - 1 14', 'move1': Move.from_uci('d1e2')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4PP2/2p5/2q1K1PP/5BNR w kq - 0 15', 'move2': Move.from_uci('b1c2')}
{'state': 'rnb1kb1r/1pp2ppp/5n2/P3p3/4PP2/2p1K3/2q3PP/5BNR b kq - 1 15', 'move1': Move.from_uci('e2e3')}
{'state': 'rnb1k2r/1pp2ppp/5n2/P1b1p3/4PP2/2p1K3/2q3PP/5BNR w kq - 2 16', 'move2': Move.from_uci('f8c5')}
{'state': 'rnb1k2r/1pp2ppp/5n2/P1b1p3/4PP2/2p2K2/2q3PP/5BNR b kq - 3 16', 'move1': Move.from_uci('e3f3')}
{'state': 'rnb1k2r/1pp2ppp/5n2/P1b1p3/4PP2/2p2K2/5qPP/5BNR w kq - 4 17', 'move2': Move.from_uci('c2f2')}
END OF GAME, AGENT 2 (Winner.BLACK) won{'state': 'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1', 'move1': Move.from_uci('e2e4')}
{'state': 'r1bqkbnr/pppppppp/2n5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2', 'move2': Move.from_uci('b8c6')}
{'state': 'r1bqkbnr/pppppppp/2n5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2', 'move1': Move.from_uci('d2d4')}
{'state': 'r1bqkbnr/ppp1pppp/2n5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3', 'move2': Move.from_uci('d7d5')}
{'state': 'r1bqkbnr/ppp1pppp/2n5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3', 'move1': Move.from_uci('e4e5')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4', 'move2': Move.from_uci('e7e6')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4', 'move1': Move.from_uci('c2c3')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3P3q/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5', 'move2': Move.from_uci('d8h4')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3P3q/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5', 'move1': Move.from_uci('g1f3')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3Pq3/2P2N2/PP3PPP/RNBQKB1R w KQkq - 3 6', 'move2': Move.from_uci('h4e4')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3Pq3/2P2N2/PP2BPPP/RNBQK2R b KQkq - 4 6', 'move1': Move.from_uci('f1e2')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3P2q1/2P2N2/PP2BPPP/RNBQK2R w KQkq - 5 7', 'move2': Move.from_uci('e4g4')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP1N1/3P2q1/2P5/PP2BPPP/RNBQK2R b KQkq - 6 7', 'move1': Move.from_uci('f3g5')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP1Nq/3P4/2P5/PP2BPPP/RNBQK2R w KQkq - 7 8', 'move2': Move.from_uci('g4h5')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP1NB/3P4/2P5/PP3PPP/RNBQK2R b KQkq - 0 8', 'move1': Move.from_uci('e2h5')}
{'state': 'r1b1kbnr/1pp2ppp/2n1p3/p2pP1NB/3P4/2P5/PP3PPP/RNBQK2R w KQkq - 0 9', 'move2': Move.from_uci('a7a5')}
{'state': 'r1b1kbnr/1pp2ppp/2n1p3/p2pP1NB/3P4/2P2Q2/PP3PPP/RNB1K2R b KQkq - 1 9', 'move1': Move.from_uci('d1f3')}
{'state': 'r1b1kbnr/2p2ppp/2n1p3/pp1pP1NB/3P4/2P2Q2/PP3PPP/RNB1K2R w KQkq - 0 10', 'move2': Move.from_uci('b7b5')}
{'state': 'r1b1kbnr/2p2Qpp/2n1p3/pp1pP1NB/3P4/2P5/PP3PPP/RNB1K2R b KQkq - 0 10', 'move1': Move.from_uci('f3f7')}
{'state': 'r1bk1bnr/2p2Qpp/2n1p3/pp1pP1NB/3P4/2P5/PP3PPP/RNB1K2R w KQ - 1 11', 'move2': Move.from_uci('e8d8')}
{'state': 'r1bkQbnr/2p3pp/2n1p3/pp1pP1NB/3P4/2P5/PP3PPP/RNB1K2R b KQ - 2 11', 'move1': Move.from_uci('f7e8')}
END OF GAME, AGENT 1 (Winner.WHITE) won{'state': 'rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1', 'move1': Move.from_uci('b1c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2', 'move2': Move.from_uci('d7d5')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/1RBQKBNR b Kkq - 1 2', 'move1': Move.from_uci('a1b1')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/3p4/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 3', 'move2': Move.from_uci('d5d4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P2p4/2N5/1PPPPPPP/1RBQKBNR b Kkq - 0 3', 'move1': Move.from_uci('a2a4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P7/2p5/1PPPPPPP/1RBQKBNR w Kkq - 0 4', 'move2': Move.from_uci('d4c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/PP6/2p5/2PPPPPP/1RBQKBNR b Kkq - 0 4', 'move1': Move.from_uci('b2b4')}
{'state': 'rnbqkbnr/ppp2ppp/8/4p3/PP6/2p5/2PPPPPP/1RBQKBNR w Kkq - 0 5', 'move2': Move.from_uci('e7e5')}
